시설명,시설유형,소재지도로명주소,소재지지번주소,위도,경도,영업상태명,전화번호,건립일자,건물면적,관리기관명,데이터기준일자,제공기관코드,제공기관명
미륭경로당,경로당,전라남도 화순군 화순읍 광덕로 141,"전라남도 화순군 화순읍 광덕리 321, 미륭타운",35.05732023,126.9922332,영업,,2010-08-01,85.82,전라남도 화순군청,2024-08-07,4900000,전라남도 화순군
유창3차경로당,경로당,전라남도 화순군 화순읍 광덕로 145,"전라남도 화순군 화순읍 광덕리 321, 유창허니문맨션 3차",35.05785136,126.9914553,영업,,1900-01-01,0,전라남도 화순군청,2024-08-07,4900000,전라남도 화순군
덕촌경로당,경로당,전라남도 화순군 화순읍 덕촌길 8-2,전라남도 화순군 화순읍 광덕리 151-2,35.05496868,126.9865507,영업,,1900-01-01,0,전라남도 화순군청,2024-08-07,4900000,전라남도 화순군
광덕리2구여자경로당,경로당,전라남도 화순군 화순읍 천변좌길 11,"전라남도 화순군 화순읍 광덕리 272-65, 광덕2구회관",35.05645334,126.9883539,영업,061-374-5269,1999-08-01,81,전라남도 화순군청,2024-08-07,4900000,전라남도 화순군
경암경로당,경로당,전북특별자치도 군산시 경암5길 51-1(경암동),,35.97774952,126.7319359,영업,,1994-06-30,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
이편한세상디오션시티경로당,경로당,"전북특별자치도 군산시 궁포2로 25(조촌동,이편한세상디오션시티아파트)",,35.98181514,126.7397432,영업,,2019-07-05,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
푸르지오경로당,경로당,"전북특별자치도 군산시 궁포2로 20(조촌동,푸르지오아파트)",,35.97951318,126.7392293,영업,,2018-10-02,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
청솔경로당,경로당,전북특별자치도 군산시 나운로 133,,35.96175382,126.6968909,영업,,2003-09-20,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
현대메트로타워2차아파트경로당,경로당,전북특별자치도 군산시 구암3.1로 30,,35.98053558,126.7233928,영업,,2023-07-12,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
현대메트로타워경로당,경로당,전북특별자치도 군산시 대명길 3(대명동 현대메트로타워),,35.97913361,126.7221385,영업,,2012-02-14,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
에듀힐아파트경로당,경로당,전북특별자치도 군산시 동흥남길 9(서흥남동),,35.97433088,126.7190956,영업,,2006-11-15,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
서흥경로당,경로당,전북특별자치도 군산시 동리2길 22(서흥남동),,35.97469018,126.7126949,영업,,2001-11-30,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
남흥경로당,경로당,전북특별자치도 군산시 서흥2길 56(서흥남동 고려아파트),,35.97172344,126.7114307,영업,,2008-01-30,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
팔마경로당,경로당,전북특별자치도 군산시 팔마안길 10(동흥남동),,35.97394357,126.7237746,영업,,1995-11-15,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
흥남경로당,경로당,전북특별자치도 군산시 월명로 354-21(서흥남동),,35.97594622,126.7163624,영업,,2004-04-08,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
대명경로당,경로당,전북특별자치도 군산시 대명2길 16-1(대명동),,35.98147189,126.719443,영업,,2000-05-25,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
현대세솔아파트경로당,경로당,전북특별자치도 군산시 풍문2길 35(장재동 현대세솔A),,35.97873825,126.7191249,영업,,2003-10-09,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
그린장미아파트경로당,경로당,전북특별자치도 군산시 풍문2길 30(장재동 그린장미아파트),,35.97836273,126.7186343,영업,,1999-03-29,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
중3가경로당,경로당,전북특별자치도 군산시 동팔마길 39(장재동 한일A),,35.9777029,126.720511,영업,,2000-05-25,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
미원경로당,경로당,전북특별자치도 군산시 풍남길 60-1(미원동),,35.97885713,126.7166367,영업,,1995-11-15,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
레비뉴스테이아파트경로당,경로당,전북특별자치도 군산시 대명4길 9,,35.9817015,126.7218063,영업,,2022-10-11,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
경우경로당,경로당,전북특별자치도 군산시 해망로 146-10 (금암동),,35.98790778,126.7221542,영업,,2017-11-15,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
서래경로당,경로당,전북특별자치도 군산시 신금길 76-4 (중동),,35.98442692,126.7234303,영업,,2013-11-27,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
신영경로당,경로당,전북특별자치도 군산시 싸전길 34-2 (신영동),,35.98641721,126.7185122,영업,,2007-12-18,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
경촌경로당,경로당,"전북특별자치도 군산시 경촌안1길 3-3(조촌동,경촌아파트)",,35.97689945,126.7346393,영업,,2015-09-03,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
타워서미트경로당,경로당,"전북특별자치도 군산시 공단대로 54(조촌동,타워서미트아파트)",,35.96058107,126.736367,영업,,2014-03-21,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
조촌부향경로당,경로당,"전북특별자치도 군산시 번영로 188-22, 1306호(조촌동,부향아파트)",,35.96311662,126.7377716,영업,,2011-12-01,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
매청경로당,경로당,전북특별자치도 군산시 법원로 19-4(조촌동),,35.96401142,126.7399926,영업,,2007-01-02,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
조우경로당,경로당,전북특별자치도 군산시 양안1길 19-14(조촌동),,35.97158075,126.7399222,영업,,2004-02-13,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
경포경로당,경로당,전북특별자치도 군산시 조촌2길 91(조촌동),,35.97493465,126.7345077,영업,,1999-08-21,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
현대아파트경로당,경로당,"전북특별자치도 군산시 양안로 120(조촌동,현대아파트)",,35.97382799,126.7453878,영업,,1996-11-21,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
동신개나리아파트경로당,경로당,"전북특별자치도 군산시 양안로 119(조촌동,동신개나리아파트)",,35.97304437,126.74319,영업,,1996-11-21,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
시영아파트경로당,경로당,"전북특별자치도 군산시 양안로 130(조촌동,시영아파트)",,35.97423053,126.7444369,영업,,1994-06-11,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
삼성아파트경로당,경로당,"전북특별자치도 군산시 백릉로 162(조촌동,삼성아파트)",,35.97510125,126.7449615,영업,,1996-02-15,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
경장경로당,경로당,전북특별자치도 군산시 백릉안2길 20-1(경장동),,35.97255415,126.7305191,영업,,1995-11-24,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
미장경로당,경로당,전북특별자치도 군산시 진포안2길 44(미장동),,35.97158905,126.7243428,영업,,1997-07-10,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
수송연립경로당,경로당,전북특별자치도 군산시 축동안1길6 (수송동),,35.96534154,126.7132038,영업,,1994-04-10,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
신덕경로당,경로당,전북특별자치도 군산시 진포3길 34 (수송동),,35.97291619,126.7191629,영업,,1997-02-09,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
삼수경로당,경로당,전북특별자치도 군산시 삼수안길 25(사정동),,35.95893583,126.7421205,영업,,2016-12-12,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
동개정경로당,경로당,전북특별자치도 군산시 동개정안길 8(개정동),,35.97196516,126.7609085,영업,,2015-12-01,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
외사경로당,경로당,전북특별자치도 군산시 금동안길 14(사정동),,35.96698622,126.7506055,영업,,2006-10-17,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
서개정경로당,경로당,전북특별자치도 군산시 논절길 23(개정동),,35.97303749,126.7588144,영업,,2008-02-04,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
역전경로당,경로당,전북특별자치도 군산시 번영로 447-17(개정동),,35.96379404,126.7655847,영업,,2002-09-03,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
달려여성경로당,경로당,전북특별자치도 군산시 달여길 63(개정동),,35.97135146,126.765405,영업,,2001-10-22,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
동안경로당,경로당,전북특별자치도 군산시 동안길 48-1(개정동),,35.9672663,126.7641923,영업,,2000-03-03,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
내사경로당,경로당,전북특별자치도 군산시 내사길 25-9(사정동),,35.9634337,126.7432856,영업,,1995-07-09,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
금호2차아파트경로당,경로당,전북특별자치도 군산시 두란뜸2길 8(사정동),,35.964123,126.750694,영업,,1997-06-18,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
금호1차아파트경로당,경로당,전북특별자치도 군산시 내사길 43(사정동),,35.96317619,126.7453429,영업,,1996-08-10,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
청풍경로당,경로당,전북특별자치도 군산시 번영로 329(사정동),,35.96403048,126.753201,영업,,1996-05-17,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
오션클래스경로당,경로당,"전북특별자치도 군산시 내정로 27(내흥동, 오션클래스)",,35.99275548,126.7530482,영업,,2022-01-10,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
내흥7단지경로당,경로당,"전북특별자치도 군산시 돌끝로 52(내흥동, 내흥7LH아파트)",,35.99607748,126.7575381,영업,,2021-09-07,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
해령경로당,경로당,전북특별자치도 군산시 해령1길 80(내흥동),,35.98987831,126.762107,영업,,2013-09-13,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
휴먼시아아파트경로당,경로당,전북특별자치도 군산시 궁멀길55-8,,35.98770204,126.7435294,영업,,2010-06-18,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
거척경로당,경로당,전북특별자치도 군산시 거척길 25(내흥동),,36.00441789,126.7634332,영업,,2004-07-03,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
궁멀경로당,경로당,전북특별자치도 군산시 구암3.1로 245-6(구암동),,35.985574,126.7446479,영업,,2001-07-26,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
잠두경로당,경로당,전북특별자치도 군산시 잠두2길 47,,35.98245273,126.7566923,영업,,1999-04-14,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
구암세풍아파트경로당,경로당,"전북특별자치도 군산시 영명길 6(구암동,구암세풍아파트)",,35.98481795,126.7429979,영업,,1998-08-03,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
현대apt2차경로당,경로당,"전북특별자치도 군산시 서당길 11(구암동,현대Apt2차아파트)",,35.97941992,126.751601,영업,,1999-04-14,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
현대apt1차경로당,경로당,"전북특별자치도 군산시 서당길 11(구암동,현대Apt1차아파트)",,35.97941992,126.751601,영업,,1998-04-09,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
내흥경로당,경로당,전북특별자치도 군산시 안정길 32(내흥동),,35.99770519,126.7656521,영업,,2001-10-31,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
구암경로당,경로당,전북특별자치도 군산시 외산2길 10,,35.98423675,126.7416991,영업,,2002-06-18,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
삼일경로당,경로당,전북특별자치도 군산시 새터길 17(구암동),,35.97837115,126.7514678,영업,,1997-12-15,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
경마경로당,경로당,전북특별자치도 군산시 경암안1길 13(경암동),,35.97684579,126.7273103,영업,,2004-12-14,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
경포경로당,경로당,전북특별자치도 군산시 서래안1길 14(경암동),,35.98201544,126.725329,영업,,2002-03-06,,전북특별자치도 군산시,2025-11-07,4671000,전북특별자치도 군산시
